date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:39	33736/33736	---M--	200	added ('OK')	font/ttf	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-regular-400.ttf	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:39	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-regular-400.svg	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:40	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.eot	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:40	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900d41d.eot	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:40	78268/78268	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.woff2	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:40	101648/101648	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.woff	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:41	202744/202744	---M--	200	added ('OK')	font/ttf	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.ttf	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:41	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/fa-solid-900.svg	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/all.min.css)
11:25:41	29888/29888	---M--	200	added ('OK')	font/ttf	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon.ttf?9da6da3c6ae6f38ca4698081ef934ea0	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon8953.ttf	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/flaticon.css)
11:25:41	19000/19000	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon.woff?9da6da3c6ae6f38ca4698081ef934ea0	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon8953.woff	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/flaticon.css)
11:25:41	15904/15904	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon.woff2?9da6da3c6ae6f38ca4698081ef934ea0	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon8953.woff2	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/flaticon.css)
11:25:42	30066/30066	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon.eot?9da6da3c6ae6f38ca4698081ef934ea0	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon8953.eot	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/flaticon.css)
11:25:42	181804/181804	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Dec%202021%2013:00:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon.svg?9da6da3c6ae6f38ca4698081ef934ea0	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/fonts/flaticon8953.svg	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/plugins/flaticon.css)
11:25:44	111448/111448	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jun%202022%2008:25:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/icons/select-arrow-down.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/icons/select-arrow-down.png	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/style.css)
11:25:45	7280/7280	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:50%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/skill-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/skill-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/style.css)
11:25:45	8414/8414	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:50%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/skill-bg-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/skill-bg-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/style.css)
11:25:45	1771/1771	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/quote.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/quote.png	(from https://thepixelcurve.com/html/techmax/techmax/assets/css/style.css)
11:25:46	6939/6939	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/s-shape-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/s-shape-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:46	3567/3567	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/service-1.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/service-1.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:46	160745/160745	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:46	2372/2372	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/service-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/service-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:46	8585/8585	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Dec%202021%2015:08:32%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/service-3.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/service-3.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:47	3912/3912	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/service-4.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/service-4.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:47	60787/60787	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Jan%202022%2010:15:19%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:47	12991/12991	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2006:35:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:48	7804/7804	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:40%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/ab-shape.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/ab-shape.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:48	740/740	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/sign.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/sign.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:48	1522/1522	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/author-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/author-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:48	53581/53581	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2005:22:03%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:49	30440/30440	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2005:05:59%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:49	13015/13015	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:50	48688/48688	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2009:58:18%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-4.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/skill/skill-img-4.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:50	54338/54338	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/counter-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/counter-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:50	1292/1292	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-1.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-1.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:50	1321/1321	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:50	1532/1532	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-3.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-3.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:51	1328/1328	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-4.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/counter/counter-4.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:51	56439/56439	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/c-study-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/c-study-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:52	173396/173396	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:56:47%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/c-study-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/c-study-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:52	9701/9701	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:50%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/features-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/features-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:52	144279/144279	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2002:01:15%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/c-study-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/c-study-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:52	42130/42130	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-shape.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-shape.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:52	141326/141326	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-img.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-img.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:53	1194/1194	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-1.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-1.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:53	885/885	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:53	638/638	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-3.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-3.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:53	944/944	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/features-4.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/features-4.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:54	30684/30684	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:54	27449/27449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:54	23846/23846	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/team/team-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/team/team-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:55	40640/40640	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/testi-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/testi-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:55	893/893	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/quote.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/quote.png	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:55	2344/2344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/author-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/author-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:56	122459/122459	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:49:13%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:56	11073/11073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:56	12478/12478	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/blog/blog-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:56	8805/8805	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/cta-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/cta-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index.html)
11:25:57	17855/17855	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:52%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-1.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-1.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:57	146332/146332	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/hero-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/hero-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:57	88673/88673	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2002:58:56%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:58	14711/14711	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/about-2-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/about-2-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:58	72114/72114	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2010:04:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/service/s-img-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:58	3990/3990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:40%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about-2-shape.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about-2-shape.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:58	118187/118187	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2001:55:43%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/about-3.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/about-3.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:58	1965/1965	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:46%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/fer-1.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/fer-1.png	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:59	1534/1534	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/fear-4.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/fear-4.png	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:59	140793/140793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jan%202022%2017:15:29%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/video-img.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/video-img.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:59	1838/1838	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/fear-2.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/fear-2.png	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:25:59	1536/1536	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/fear-5.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/fear-5.png	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:26:00	1164/1164	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:42%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/fear-3.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/fear-3.png	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:26:00	1366/1366	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2011:42:44%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/fear-6.png	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/fear-6.png	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:26:00	15410/15410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:50%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/pricing-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/pricing-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:26:00	19916/19916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:54%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testi-2.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/testimonial/testi-2.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
11:26:01	24624/24624	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2011:42:48%20GMT	https://thepixelcurve.com/html/techmax/techmax/assets/images/bg/cta-2-bg.jpg	C:/My%20Web%20Sites/jirafront/thepixelcurve.com/html/techmax/techmax/assets/images/bg/cta-2-bg.jpg	(from https://thepixelcurve.com/html/techmax/techmax/index-2.html)
